,id,pmid,source,doi,authors,journal,title,abstract,year,language
10,11,41083992.0,web_of_science,10.1186/s12891-025-09183-w,"Dolk, DC; Sarakatsianos, V; Wörner, T; Östin, M; Cristiani, R; Kvist, J; Stålman, A",BMC MUSCULOSKELETAL DISORDERS,Semitendinosus vs quadriceps tendon autograft in anterior cruciate ligament reconstruction (SEQUAR): protocol for a prospective randomized controlled trial,"BackgroundAnterior cruciate ligament (ACL) rupture is a devastating injury for most individuals, especially in athletes with the desire to go back to pivoting sports. In ACL reconstruction (ACL-R), multiple autograft options are available, each with distinct advantages and limitations. The quadriceps tendon (QT) autograft has gained increasing attention due to its favorable biomechanical properties and lower donor site morbidity, yet studies comparing only athletic populations remains limited. This study protocol describes a randomized controlled trial (RCT) aiming to compare QT autograft with bone-block (QT-B) with semitendinosus tendon (ST) autograft in athletes undergoing primary ACL-R.MethodsThis is a single center RCT. Two Hundred ACL-R patients aged 16-40 years with a Tegner Activity Scale (TAS) of >= 7 prior to the ACL injury will be randomized to receive either a ST graft or a QT-B graft at the time of ACL-R. All participants will receive standard postoperative care and rehabilitation, followed by comprehensive follow-up. The primary outcome was the side-to-side (STS) difference in anterior tibial translation (ATT) at 6 months. Secondary outcomes include patient-reported outcome measures (PROMs), isokinetic strength testing, imaging-based graft evaluation, surgical and clinical events, and 10-year radiographic evidence of joint degeneration. Detailed definitions and timepoints are provided in the full manuscript (Table 1).DiscussionThis protocol is the first RCT comparing the ST autograft to the QT-B autograft exclusively in athletes with TAS >= 7 undergoing ACL-R. In addition, this trial has the ambition of including 200 patients, thereby making it the largest trial to compare these two grafts to date. The successful completion of the trial has the potential to change current practice and contribute to the existing knowledge regarding graft choice in athletes undergoing ACL-R.Trial registrationThe trial is registered at ClinicalTrials.gov: NCT04295148.Registered date: 4 Mar 2020 (retrospectively registered).Trial registrationThe trial is registered at ClinicalTrials.gov: NCT04295148.Registered date: 4 Mar 2020 (retrospectively registered).",2025,English
11,12,40944765.0,web_of_science,10.1007/s00590-025-04510-2,"Yadav, AK; Sharma, A; Paul, N; Bhakhar, A; Sarkar, B; Azam, MQ",EUROPEAN JOURNAL OF ORTHOPAEDIC SURGERY AND TRAUMATOLOGY,Quadriceps versus hamstrings autograft in anterior cruciate ligament reconstruction: a randomized control trial,"PurposeThe use of quadriceps tendon (QT) autograft is on the rise owing to its specific attributes, such as predictable size, lower graft failure rate, and less donor site morbidity. The hypothesis for the current study is that ACL reconstruction using QT autograft results in better clinical outcomes than hamstrings tendon (HT).MethodsPatients underwent a single-bundle, all-inside ACL reconstruction after being randomized into QT and HT groups. At 12 months, objective outcomes (Lachman test, anterior drawer test, pivot shift test, and side-to-side anterior translation measurement with KT-1000) and subjective outcomes (Lysholm and KOOS scores) were evaluated, along with donor site morbidity and graft failure.ResultsSixty-nine patients (QT: 33, HT: 36) were included in the final analysis. At 12 month follow-up, a negative Lachman test was found in 72.7% of cases in the QT group and 41.6% in the HT group (p = 0.04). Positive pivot shift was more frequent in the HT group (13.9% vs. 0%, p = 0.27), while KT-1000 showed greater anterior translation in the HT group than QT (3.77 +/- 2.01 vs. 2.73 +/- 1.64 mm, p = 0.23). Lysholm (92.4 vs. 88.2, p = 0.008) and KOOS (94.1 vs. 89.6, p = 0.01) scores were higher in the QT group. The only case of graft failure occurred in the HT group, which also had more sensory hypoesthesia (30.5%), while one patient in the QT group developed stiffness requiring arthrolysis.ConclusionQuadriceps tendon autograft in ACL reconstruction offers superior translational stability and reduced donor site morbidity, with comparable PROMs and a trend toward improved rotational stability.CTRI registration numberCTRI/2023/07/055894.Evidence LevelLevel 1, Randomized Controlled Study.",2025,English
12,13,40679231.0,web_of_science,10.1002/ksa.12755,"White, T; Castro, M; Antonio, L; Hing, W; Tudor, F; Sattler, L",KNEE SURGERY SPORTS TRAUMATOLOGY ARTHROSCOPY,"Quadriceps, hamstring and patella tendon autografts for primary anterior cruciate ligament reconstruction demonstrate similar clinical outcomes, including graft failure, joint laxity and complications: A systematic review with meta-analysis of randomised controlled trials","Purpose Graft failure following anterior cruciate ligament reconstruction (ACLR) remains a significant challenge, driving discussion for optimal graft choice. Traditionally, hamstring tendon (HT) and bone-patella tendon-bone (BPTB) autografts have been favoured for ACLR. Recently, quadriceps tendon (QT) usage has increased. This systematic review with meta-analysis aims to investigate the available evidence for QT compared to HT and BPTB autografts in terms of graft failure, clinical outcomes, functional outcomes and patient-reported outcome measures (PROMs). Methods Five databases (PubMed, Cochrane, Embase, SPORTDiscus and CINAHL) were searched to identify randomised controlled trials comparing QT versus HT or BPTB autografts. Outcomes included graft failure, donor site morbidity, complications, reoperations, clinical measures, functional outcomes, and PROMs. Risk of bias was assessed using the Cochrane risk-of-bias tool (RoB2). Meta-analysis using a random effects model was conducted to determine the pooled risk ratio (RR) or mean difference (MD) with 95% confidence intervals (CIs), and certainty of evidence was evaluated via the GRADE approach. Results Twelve RCTs consisting of 636 patients were included. Meta-analysis revealed no differences in graft failure rates (RR = 1.00; 95% CI = 0.97-1.04; p = 0.83; I-2 = 0%; high certainty). QT autografts demonstrated lower donor site morbidity when compared to HT and BPTB autografts (RR = 1.45; 95% CI = 1.24-1.70; p < 0.001; I-2 = 0%; high certainty). No differences were observed in joint laxity or PROM scores at 12 and 24 months, except for Knee injury and Osteoarthritis Outcome Score favouring HT and BPTB at 12 months (RR = 2.49; 95% CI = -4.69 to -0.28; p = 0.03; I-2 = 0%; very low certainty). Conclusion QT autografts have similar outcomes for graft failure, laxity and PROMs compared to HT and BPTB; however, QT autografts may have lower donor site morbidity. While each graft type is associated with specific complications and post-operative strength deficits, all three remain viable options for ACLR.",2025,English
13,14,40051093.0,web_of_science,10.1097/BPO.0000000000002953,"Zakharia, A; Al Katanani, F; Hatem, A; Dhillon, S; Vivekanantha, P; Cohen, D; de SA, D",JOURNAL OF PEDIATRIC ORTHOPAEDICS,All-Epiphyseal Versus Micheli-Kocher Anterior Cruciate Ligament Reconstruction in Skeletally Immature Patients: A Systematic Review,"Background:Early physeal-sparing anterior cruciate ligament reconstruction (ACLR) is considered the optimal treatment method in the skeletally immature population to preserve the integrity of the knee joint while reducing the risk of growth disturbances and angular deformities. Contemporary treatment algorithms recommend the use of all-epiphyseal (AE) or Micheli-Kocher (MK) ACLR techniques in patients with considerable growth remaining. Nevertheless, no research exists comparing the 2 techniques. Therefore, the purpose of this review is to comprehensively compare postoperative outcomes and complication profiles following AE and MK ACLR in skeletally immature patients.Methods:A systematic search of Embase, Medline, and PubMed was conducted from inception to April 30, 2024. All studies reporting outcomes and/or complications following AE or MK ACLR were included. Screening and data abstraction were designed in accordance with PRISMA and R-AMSTAR guidelines.Results:Twenty-nine studies with 1177 patients were included. AE ACLR and MK ACLR yielded similar results for rates of return to preinjury level of activity (91.8% and 93.4%, respectively), negative pivot-shift (93.9% and 95.2%, respectively) and Lachman test grades (93.9% and 90.8%, respectively), IKDC subjective scores (94.0 and 93.6, respectively), ROM flexion (144.1 degrees and 136.3 degrees, respectively) and hyperextension (2.5 degrees and 3.1 degrees, respectively). AE ACLR yielded a greater risk of growth disturbances, angular deformities, and graft failures (1.5%, 1.3%, and 10.6%, respectively) but a lower risk of contralateral ACL tears (4.2%) relative to MK ACLR (0.0%, 0.0%, 6.6%, and 6.6%, respectively).Conclusions:Both AE and MK ACLR yield promising rates of RTS, substantially limit anteroposterior laxity, surpass IKDC thresholds for substantial clinical benefit, and regain fully functional ROM to comparable levels, though they yield marginally different complication profiles. However, the majority of the included studies were moderate-quality or low-quality evidence with high statistical heterogeneity. Therefore, no statistical conclusions regarding the differences in complication profiles can be drawn. Future randomized controlled trials or large prospective cohort studies should compare the efficacy and complication profile of QT autograft AE ACLR relative to MK ACLR.",2025,English
14,15,40351242.0,web_of_science,10.1002/ksa.12698,"Lawless, AM; Ebert, JR; Edwards, PK; Malik, SS; Davies, PSE; DAlessandro, PA",KNEE SURGERY SPORTS TRAUMATOLOGY ARTHROSCOPY,A semitendinosus with adjustable button graft construct in patients undergoing hamstring ACL reconstruction results in improved knee flexor strength symmetry and less donor site pain and morbidity: Outcomes from the DOSTAR randomized controlled trial,"Purpose: To compare donor site morbidity and patient-reported outcome measures (PROMs), knee laxity and early strength and functional outcomes, following anterior cruciate ligament reconstruction (ACLR) using a semitendinosus (ST) tendon autograft with suspensory adjustable button tibial fixation or semitendinosus-gracilis (STG) autograft with tibial screw fixation. Methods: While 153 patients were prospectively recruited and randomized to an ST or STG autograft, 131 (62 ST and 69 STG) were retained following ACLR and followed post-surgery. Standardized surgical techniques were employed, varying only in graft selection and fixation. The primary study outcomes were early hamstring pain, donor site morbidity and strength recovery. However, several outcomes were assessed pre-surgery and at 3 and 6 months, encompassing the Donor-site-related Functional Problems following Anterior Cruciate Ligament Reconstruction (DFPACLR) score, Visual Analogue Scale (VAS) for hamstring pain and other commonly employed PROMs, anteroposterior laxity (KT-1000), isokinetic hamstring and quadriceps strength, hop testing, complications and re-operations. Intention-to-treat analysis was performed using linear mixed models for continuous data and Mann-Whitney U tests where appropriate. Results: At 6 months, ST patients reported significantly lower hamstring pain (p < 0.001) and DFPACLR (p < 0.001) scores. A significantly higher (p < 0.001) peak knee flexor strength limb symmetry index (LSI) was observed for the ST group, though no other group differences in side-to-side laxity, hop tests or other normalized strength measures or LSIs were observed. Conclusions: ACLR using an ST autograft resulted in less donor site pain and morbidity, and improved knee flexor strength symmetry at 6 months, while demonstrating comparable functional outcomes to the STG autograft.",2026,English
15,16,39047990.0,web_of_science,10.1016/j.arthro.2024.06.042,"Lavender, CD; Schaver, AL; Taylor, S; Peluso, R; Berdis, G; Singh, V; Cipriani, K; Lycans, D; Jasko, J; Hewett, TE",ARTHROSCOPY-THE JOURNAL OF ARTHROSCOPIC AND RELATED SURGERY,"Anterior Cruciate Ligament Reconstruction Augmentation With Bone Marrow Aspirate Concentrate, Demineralized Bone Matrix, and Suture Tape Shows No Difference in Outcomes-But Faster Functional Recovery-Versus Non-augmented Anterior Cruciate Ligament Reconstruction","Purpose: To compare outcomes after anterior cruciate ligament reconstruction (ACLR) with bone marrow aspirate concentrate (BMAC), demineralized bone matrix (DBM), and suture tape augmentation (STA) versus ACLR without biological augmentation or STA. Methods: We performed a prospective randomized controlled trial at a single institution to compare ACLR with BMAC, DBM, and STA (group A) versus ACLR without biological augmentation or STA (group NA). The study sought to include 100 patients. Skeletally mature patients younger than 25 years received quadriceps tendon autograft, whereas patients aged 25 years or older underwent allograft ACLR with an all-inside technique. Patients with concomitant meniscal pathologies were included. The primary outcomes compared were range of motion (ROM), limb symmetry, and patient-reported outcomes. Secondary outcomes included radiographic outcomes and surgical complications. Univariate and mixed-model regression analyses were used to compare outcomes. Results: Fifty-nine patients were included (29 patients in group A [11 female patients, 38%] and 30 patients in group NA [15 female patients, 50%]). Early ROM at 6 weeks (125 degrees of flexion vs 109 degrees of flexion, P < .0001) and limb symmetry at 12 weeks (80.6% vs 36.7% [delta, 43.9%], P < .001) were significantly improved in group A. At 2 years, International Knee Documentation Committee scores were similar (91.1 +/- 12.7 vs 85.3 +/- 10.8, P = .109). Quality-of-life subscores of the Knee Injury and Osteoarthritis Outcome Score were significantly enhanced in group A (85.2 +/- 20.9 vs 72.1 +/- 20.4, P = .042). In 22 patients (12 in group A and 10 in group NA), computed tomography scans were obtained at 6 months to compare bone tunnel healing. Overall, the mean increase in bone tunnel diameter was significantly smaller in group A than in group NA. No difference in graft rerupture or reoperation rate was observed. Reoperations were performed for stiffness in 7 of 59 patients (11.9%) (3 [10%] in group A vs 4 [13%] in group NA; P > .999). Conclusions: There were no differences in International Knee Documentation Committee scores between groups at 2-year follow-up. Functional outcomes including early ROM and limb symmetry were significantly improved in patients who received ACLR with BMAC, DBM, and STA.",2025,English
16,17,40365171.0,web_of_science,10.3389/fresc.2025.1501703,"Caballero-López, J; Navarro-Santana, M; Almazán-Polo, J; García-Sanz, F; Díaz-Arribas, MJ; Minaya-Muñoz, F; Romero-Morales, C",FRONTIERS IN REHABILITATION SCIENCES,Short-term effects of percutaneous electrical nerve stimulation on pain and muscle function in patients undergoing anterior cruciate ligament surgery: a randomized clinical trial,"Introduction: Anterior cruciate ligament (ACL) reconstruction surgery is associated with the presence of anterior knee pain and knee extension weakness. Percutaneous electrical nerve stimulation (PENS) is a minimally invasive technique with the objective of neuromodulating the symptoms derived from the intervention. The objective of the study is to analyze the short-term effect of the use of the PENS technique in patients undergoing ACL surgery. Materials and Methods: A randomized clinical trial was carried out at the CEMTRO clinic in Madrid with 70 participants (N = 70) where the effect of the PES intervention in combination with a rehabilitation program (n = 35) was compared against a control group of rehabilitation (n = 35). The study analyzed changes in pain intensity, pressure pain threshold (PPT) of the vastus medialis, vastus lateralis, quadriceps and patellar tendons, isometric knee extension strength and range of motion of the knee. Results: Differences were determined in the PENS group compared to the rehabilitation group immediately after the first intervention in the reduction of pain intensity through the VAS scale and in knee extension isometric strength (p < 0.05). Both groups showed differences after 12 weeks in the range of motion of the knee in knee flexion and extension, as well as in the PPT of the patellar tendon. Conclusion: The PENS intervention combined with a rehabilitation program compared to an isolated rehabilitation program showed a short-term reduction in pain intensity and an increase in isometric strength in knee extension in patients undergoing ACL surgery.",2025,English
17,18,40265044.0,web_of_science,10.1002/jeo2.70244,"Elias, J; Kaplan, M; Shah, K; Bickford, M; Mcnamara, C; Ford, E; Mcmillan, S",JOURNAL OF EXPERIMENTAL ORTHOPAEDICS,4-Strand hamstring versus single-bundle quadriceps tendon grafts in anterior cruciate ligament reconstruction at 2 years: A systematic review and meta-analysis of randomised controlled trials,"Purpose To compare the 2-year postoperative outcomes of hamstring tendon (HT) grafts to quadriceps tendon (QT) grafts in anterior cruciate ligament (ACL) reconstruction. We hypothesised no significant differences between the two methods. Methods A systematic review and meta-analysis were conducted following the 2020 PRISMA guidelines. Five online databases (Cochrane, Embase, PubMed, Scopus and Web of Science) were screened for prospective randomised controlled trials (RCT). IKDC, Lysholm, Tegner, side-to-side KT-1000 scores and ages were collected. Statistical analysis was conducted with SPSS v29. Between the two groups, a test of between-subgroup homogeneity p-value < 0.05 was used to assess statistical significance, while a Delta Cohen's d >= 0.8 was used to assess clinical significance. Results Five RCTs were included in the final analysis. The HT group included 87 patients, and the QT group included 93 patients. The mean ages for the HT and QT groups were 28.3 +/- 6.6 and 26.5 +/- 8.4 years, respectively. HTs yielded clinically higher IKDC scores (Delta Cohen's d = 2.27, p = 0.24), clinically lower side-to-side KT-1000 differences (Delta Cohen's d = 1.65, p = 0.08), and clinically and statistically higher Lysholm scores (Delta Cohen's d = 2.93, p = 0.00). However, QT yielded higher Tegner scores (Delta Cohen's d = 1.68, p = 0.00), whereas HT led to a moderate clinical reduction (Cohen's d = -0.55, p = 0.06, 95% CI [-1.11 to 0.02]). Conclusions Compared with the use of the QT graft, the HT graft for ACL reconstruction may result in greater knee function and stability, while QT ACL reconstruction may be associated with increased levels of postsurgical activity in terms of return to sports and work. Future long-term RCTs are needed to confirm our findings. Level of Evidence Level I.",2025,English
18,19,39804336.0,web_of_science,10.23736/S0022-4707.24.16572-3,"de Sire, A; Marotta, N; Prestifilippo, E; Parente, A; Lopresti, E; Drago Ferrante, V; Sgro, M; Lippi, L; Invernizzi, M; Ammendolia, A",JOURNAL OF SPORTS MEDICINE AND PHYSICAL FITNESS,Efficacy of platelet-rich plasma injection for pain relief in injured athletes: a systematic review of randomized controlled trials,"INTRODUCTION: Sports injuries involving bi-articular muscles like the hip flexors, hamstrings, quadriceps, and gastrocnemius significantly affect athletes' performance and quality of life. Comprehensive rehabilitation is crucial for a pain-free return to play (RTP). Over the past 15 years, platelet-rich plasma (PRP) has emerged for its potential in tissue regeneration. However, the effects in pain relief and early RTP remained debated. This systematic review of randomized controlled trials (RCTs) aimed to evaluate the efficacy of PRP in pain management for injured athletes. EVIDENCE ACQUISITION: A systematic review searched on PubMed, Scopus, and Web of Science for randomized controlled trials (RCTs) on PRP injections in injured athletes up to May 28, 2024. Studies had to meet the following population, intervention, control and outcome (PICO) criteria: professional athletes treated with leukocyte-rich or leukocyte-poor PRP versus other treatments, with pain measured by visual analogue scale (VAS), numeric rating scale (NRS), or verbal rating scale (VRS) scales. Systematic review registered on PROSPERO EVIDENCE SYNTHESIS: Out of total of 1675 articles, we included seven RCTs on PRP treatment for muscle injuries and tendinopathies in athletes. Two studies on hamstring injuries had conflicting results on PRP's efficacy; two studies on different muscles showed significant pain relief and quicker recovery with ultrasound-guided PRP, limited by small sample sizes and lack of double-blind protocols. For tendinopathies, an anterior cruciate ligament reconstruction study with autologous bone-patellar tendon-bone grafts showed significant pain improvements but had a small sample size. Another study on patellar tendinopathy found no PRP benefits over placebo. A third study found long-term improvement with PRP over shockwave therapy for patellar tendinitis, despite design limitations. CONCLUSIONS: This systematic review suggested that PRP might aid in pain management for athletes, but high-quality evidence is lacking. Further research with standardized methodologies is needed to confirm the PRP efficacy, which could complement multidisciplinary rehabilita",2025,English
19,20,39694948.0,web_of_science,10.1186/s10195-024-00801-2,"Zhang, XF; Liu, P; Huang, JW; He, YH",JOURNAL OF ORTHOPAEDICS AND TRAUMATOLOGY,Efficacy and safety of quadriceps tendon autograft versus bone-patellar tendon-bone and hamstring tendon autografts for anterior cruciate ligament reconstruction: a systematic review and meta-analysis,"BackgroundQuadriceps tendon (QT), bone-patellar tendon-bone (BPTB), and hamstring tendon (HT) autografts are widely used for anterior cruciate ligament reconstruction (ACLR), but the optimal autograft choice remains controversial. This study assessed the treatment effects of QT versus BPTB and HT autografts for ACLR. MethodsThe PubMed, Embase, and Cochrane Library databases were systematically searched for eligible studies published from inception until July 2022. Effect estimates were presented as odds ratios (OR) and weighted mean differences (WMD) with 95% confidence intervals (CI) for categorical and continuous variables, respectively. All pooled analyses were performed using a random-effects model. ResultsTwenty-one studies (3 randomized controlled trials [RCTs], 3 prospective studies, and 15 retrospective studies) involving 2964 patients with ACLR were selected for meta-analysis. Compared with the HT autograft, the QT autograft was associated with a reduced risk of graft failure (OR: 0.46; 95% CI: 0.23-0.93; P = 0.031). Compared with the BPTB autograft, the QT autograft was associated with a reduced risk of donor site pain (OR: 0.16; 95% CI: 0.10-0.24; P < 0.001). Moreover, the QT autograft was associated with a lower side-to-side difference than that observed with the HT autograft (WMD: - 0.74; 95% CI: - 1.47 to - 0.01; P = 0.048). Finally, compared with the BPTB autograft, the QT autograft was associated with a reduced risk of moderate-to-severe kneecap symptoms during sports and work activities (OR: 0.14; 95% CI: 0.05-0.37; P < 0.001). ConclusionsThe findings of this study suggest that the QT autograft can be defined as a safe and effective alternative choice for ACLR, but its superiority is yet to be proven by RCTs and prospective studies.Level of evidenceLevel III.",2024,English
20,21,39497407.0,web_of_science,10.1002/ksa.12535,"Dworsky-Fried, J; Bernardini, L; Vivekanantha, P; Gyemi, L; Meena, A; Tapasvi, S; Fink, C; de Sa, D",KNEE SURGERY SPORTS TRAUMATOLOGY ARTHROSCOPY,How statistically fragile are randomized controlled trials comparing quadriceps tendon autografts with hamstring or bone-patellar tendon-bone autografts in anterior cruciate ligament reconstruction?,"PurposeTo determine the statistical fragility of randomized controlled trials (RCTs) which compare the use of quadriceps tendon (QT) autografts to either hamstring tendon (HT) or bone-patellar tendon-bone (BPTB) autografts in anterior cruciate ligament reconstruction (ACLR).MethodsA search was conducted across PubMed, MEDLINE and EMBASE databases for RCTs comparing QT autografts to HT or BPTB autografts in ACLR from inception to 21 April 2024. Studies that reported >= 1 statistically significant continuous outcome, statistically significant dichotomous outcome and/or nonsignificant dichotomous outcome were included for analysis. The fragility index (FI), continuous fragility index (CFI) and reverse fragility index (RFI) were calculated for significant dichotomous outcomes, significant continuous outcomes and nonsignificant dichotomous outcomes, respectively.ResultsA total of 11 RCTs comprising 716 patients were included. The mean sample size was 65.8 patients. The median FI among nine outcomes from four studies was 1.0 (interquartile range [IQR], 0.5; 95% confidence interval [CI], 0.6-1.4; range 0.5-1.5). The number of patients lost to follow-up at the final follow-up period was more than the study-specific FI in three (75%) studies. The median CFI among 30 outcomes from six studies was 4.9 (IQR, 10.1, 95% CI, 3.9-8.2; range 0-18.2). The number of patients lost to follow-up at the final follow-up period was more than the study-specific CFI in four (66.7%) studies. The median RFI among 10 outcomes from five studies was 5.0 (IQR, 3.5; 95% CI, 3.4-6.6; range 1.0-9.0). The number of patients lost to follow-up at the final follow-up period was more than the study-specific RFI in four (80%) studies.ConclusionThis systematic review revealed that regardless of the metric used, RCTs comparing QT autografts to HT or BPTB autograft options in ACLR are statistically fragile. While the indices of statistical fragility evaluated in this study are important metrics of robustness to consider, their application in research and clinical practice needs to be further elucidated.Level of EvidenceLevel I.",2025,English
21,22,39555324.0,web_of_science,10.1177/23259671241292604,"Sumanont, S; Jaruwanneechai, K; Wittayapairoj, A; Apiwatanakul, P; Boonrod, A",ORTHOPAEDIC JOURNAL OF SPORTS MEDICINE,Postoperative Pain Control After ACL Reconstruction With Semitendinosus Tendon Graft: A Randomized Controlled Trial Comparing Adductor Canal Block to Local Infiltration Analgesia,"Background: Both adductor canal block (ACB) and local infiltration (LI) are effective for postoperative pain management after arthroscopic-assisted anterior cruciate ligament (ACL) reconstruction (ACLR). While LI is a more straightforward procedure, its effectiveness remains debated.Purpose: To evaluate morphine consumption within 48 hours after ACLR with a semitendinosus tendon graft, comparing ACB and LI; secondary objectives: to evaluate pain levels, patient satisfaction, quadriceps strength, range of knee motion, and complications.Study Design: Randomized controlled trial; Level of evidence, 1.Methods: Patients undergoing primary ACLR with a semitendinosus tendon graft were randomized to receive either ACB (0.25% bupivacaine; 20 mL) or LI at the surgical wound, graft harvest area, and intra-articular injection. The LI group received morphine (3 mg), ketorolac (30 mg), and tranexamic acid (1 g). Morphine consumption within 48 hours was monitored using an intravenous patient-controlled analgesia device.Results: A total of 48 patients were analyzed (n = 24 in each group); baseline characteristics were similar between groups. The LI group consumed significantly less morphine than the ACB group at 6 hours (median [interquartile range, IQR], 3 mg [0-4.8 mg] for the LI group vs 5.5 mg [2-9] for the ACB group; P = .003). However, no significant differences were observed in morphine consumption at other time points. Additionally, no significant difference was found in cumulative morphine consumption at 48 hours between the groups (median [IQR], 21.5 mg [11-34.5 mg] for the ACB group vs 16.5 mg [8.5-21.8 mg] for the LI group; P = .137). Postoperative pain scores, quadriceps strength, and patient satisfaction were similar between the 2 groups.Conclusion: Morphine consumption at 48 hours postoperatively was comparable between the LI and ACB groups, and no significant group differences were found in postoperative pain, quadriceps strength, or patient satisfaction.Registration: TCTR20190320003 (Thai Clinical Trial Registry).",2024,English
22,23,39157020.0,web_of_science,10.1177/23259671241258775,"Vendrig, T; Keizer, MNJ; Brouwer, RW; Hoogeslag, RAG",ORTHOPAEDIC JOURNAL OF SPORTS MEDICINE,Incidence of Osteoarthritis Between ACL Reconstruction With Different Graft Types and Between ACL Reconstruction and Repair: A Systematic Review and Meta-analysis of Randomized Controlled Trials,"Background: Variation in stiffness, fixation methods, and donor-site morbidity after anterior cruciate ligament reconstruction (ACLR) with different graft types and with anterior cruciate ligament suture repair (ACLSR) can lead to differences in dynamic knee laxity and consequent differences in posttraumatic osteoarthritis (PTOA) development. Purpose: To compare the incidence of PTOA between different graft types used for primary ACLR and between primary ACLR and ACLSR. It was hypothesized that the incidence of PTOA would vary between ACLR with different autografts and allografts and between ACLR and ACLSR. Study Design: Systematic review; Level of evidence, 1. Methods: A search of the literature was performed to identify all randomized controlled trials (RCTs) comparing radiographic evidence of PTOA after ACLR between different graft types-hamstring tendon (HT) autograft, bone-patellar tendon-bone (BPTB) autograft, quadriceps tendon autograft, and allograft-and between ACLR and ACLSR. The minimum follow-up was 2 years. Study quality was assessed using the modified Coleman Methodology Score. A meta-analysis was performed to determine whether there was a difference in the incidence of PTOA between the different graft types and between ACLR and ACLSR. Results: Eleven randomized controlled trials were included in the meta-analysis-HT: 440 patients (mean follow-up, 9.7 years); BPTB: 307 patients (mean follow-up, 11.8 years); allograft: 246 patients (mean follow-up, 5 years); ACLSR, 22 patients (5 years). No study reporting the incidence after ACLR with quadriceps tendon was included. The study quality ranged from 70 to 88. The meta-analysis indicated no significant difference in the incidence of PTOA between graft types used for ACLR and between ACLR and ACLSR (risk ratios: HT vs BPTB, 1.05; HT vs allograft, 0.81; BPTB vs allograft, 0.82; HT vs ACLSR, not estimable [P > .05 for all]). The combined number of patients with PTOA in all studies per graft type showed that patients who underwent ACLR with a BPTB autograft had the highest percentage of PTOA (HT, 23.4%; BPTB, 29.6%; allograft, 8.1%; ACLSR, 0%). However, excluding studies with a follow-up <5 years resulted in similar outcomes for patients with an HT autograft and a BPTB autograft. Conclusion: This meta-analysis reported no difference in the incidence of PTOA between graft types used for ACLR and between ACLR and ACLSR. More research is necessary to make a reliable conclusion about which technique is associated with the lowest incidence of PTOA after ACL surgery.",2024,English
23,24,39043018.0,web_of_science,10.1016/j.knee.2024.07.002,"Raj, S; Ridha, A; Searle, HKC; Khatri, C; Ahmed, I; Metcalfe, A; Smith, N",KNEE,Quadriceps tendon versus hamstring tendon graft for primary anterior cruciate ligament reconstruction: A systematic review and meta-analysis of randomised trials,"Background: Anterior cruciate ligament reconstruction (ACLR) is most commonly performed with hamstring tendon (HT) or bone-patellar tendon-bone (BTB) autografts, although the quadriceps tendon (QT) autograft has recently increased in popularity. This systematic review and meta-analysis review compares QT and HT autografts for primary ACLR with a sole focus on randomised controlled trials (RCTs). Methods: A prospective protocol was registered on PROSPERO (CRD42023427339). The search included MEDLINE, Embase and Web of Science until February 2024. Only comparative RCTs were included. The primary outcome was the International Knee Documentation Committee (IKDC) Subjective Knee Evaluation Form score. Secondary outcomes included: other validated patient-reported outcome measures (PROMs), objective strength scores, complications, and return to sport and work. Results: From 2,609 articles identified, seven were included (n = 474 patients). This metaanalysis did not identify a significant difference in post-operative IKDC scores (5 articles; p = 0.73), Lysholm scores (3 studies; p = 0.80) or Tegner activity scales (2 studies; p = 0.98). There were no differences in graft failure rates (4 studies; p = 0.92) or in overall adverse events (4 studies; p = 0.83) at 24 months post-ACLR as per meta-analysis. Donor site morbidity scores were significantly lower in the QT group (MD -4.67, 95% CI -9.29 to -0.05; 2 studies, 211 patients; p = 0.05, I2 = 34%). Conclusion: There were no differences between QT and HT in PROMs, graft failure rates or overall complications based on low- to moderate-quality evidence. There may possibly be lower donor site morbidity with the QT autograft, however, the evidence is not sufficient to draw definitive conclusions. (c) 2024 Elsevier B.V. All rights are reserved, including those for text and data mining, AI training, and similar technologies.",2024,English
